chr,start,end,strand,pvalue,qvalue,meth.diff
Chr1,11756894,11756994,*,0.00739328453172462,0.911788734741697,-0.194823253589982
Chr4,3069678,3069778,*,0.00739831704076747,0.911788734741697,0.331033996117001
Chr5,12936901,12937001,*,0.00741800077613775,0.911788734741697,0.165117182041928
Chr3,19460230,19460330,*,0.00741878000568612,0.911788734741697,0.21362012442119
Chr5,13249055,13249155,*,0.00743710651710498,0.911788734741697,0.253600379911104
Chr1,2318631,2318731,*,0.00744905617221385,0.911788734741697,0.126753784139389
Chr5,24962126,24962226,*,0.00744997038465279,0.911788734741697,-0.309138041672944
Chr4,20196738,20196838,*,0.00745267862384031,0.911788734741697,0.237678421280014
Chr3,12288469,12288569,*,0.00746505035081282,0.911788734741697,0.114235202647563
Chr1,27509477,27509577,*,0.00746831499751369,0.911788734741697,-0.290413601650657
Chr1,3393191,3393291,*,0.00747002001570849,0.911788734741697,0.224826007626249
Chr4,23955890,23955990,*,0.00748041409480058,0.911788734741697,0.0672895631188594
Chr1,17943713,17943813,*,0.00748334867719999,0.911788734741697,0.229836841879169
Chr4,27862374,27862474,*,0.00748845007497118,0.911788734741697,-0.0633132196024535
Chr5,7858813,7858913,*,0.00749052858170966,0.911788734741697,0.0933924830418036
Chr2,16838507,16838607,*,0.00749360476287169,0.911788734741697,-0.125622246984888
Chr2,23171270,23171370,*,0.00749482094007946,0.911788734741697,0.154952596295749
Chr5,6223001,6223101,*,0.00749660232312516,0.911788734741697,0.072286622571698
Chr1,5633640,5633740,*,0.00750453176120816,0.911788734741697,-0.107439084129135
Chr2,15866708,15866808,*,0.00750676627497681,0.911788734741697,0.239533455053817
Chr5,2579226,2579326,*,0.00752069578843122,0.911788734741697,0.168857036235162
Chr3,8200386,8200486,*,0.00752192982330115,0.911788734741697,-0.0876669970482306
Chr3,6323161,6323261,*,0.00752828347642722,0.911788734741697,0.101699976579256
Chr4,16511934,16512034,*,0.00752864148526229,0.911788734741697,0.126760485781865
Chr1,26783000,26783100,*,0.00752872327508053,0.911788734741697,0.146328703031193
Chr5,7597693,7597793,*,0.00755817262401401,0.911788734741697,0.0497541809948971
Chr1,13925464,13925564,*,0.00756158411162317,0.911788734741697,-0.267036998919059
Chr1,25784484,25784584,*,0.00756725480995032,0.911788734741697,-0.155144228381266
Chr1,4477539,4477639,*,0.00757061992478992,0.911788734741697,-0.146945524117471
Chr5,29817913,29818013,*,0.00757624460201542,0.911788734741697,-0.237730021310642
Chr1,21020472,21020572,*,0.00758149531044476,0.911788734741697,0.10027394488541
Chr2,25398278,25398378,*,0.0075828251415739,0.911788734741697,0.148709302617348
Chr2,27385663,27385763,*,0.0075877344193557,0.911788734741697,-0.088699971623485
Chr4,7334555,7334655,*,0.00758891349847518,0.911788734741697,-0.176954677118689
Chr5,22977273,22977373,*,0.00759390886932396,0.911788734741697,0.0499056402743755
Chr2,8081034,8081134,*,0.00759578875547253,0.911788734741697,0.203131099392948
Chr2,7975628,7975728,*,0.00759878130709063,0.911788734741697,-0.240313835042384
Chr3,29795750,29795850,*,0.00760020553463835,0.911788734741697,0.116654133008728
Chr4,18375072,18375172,*,0.0076135765152241,0.911788734741697,-0.410612843290163
Chr3,25748473,25748573,*,0.0076159114216631,0.911788734741697,-0.540461399753983
Chr4,27354315,27354415,*,0.00761955648181446,0.911788734741697,0.077776435163031
Chr2,21562060,21562160,*,0.00762352641110654,0.911788734741697,-0.214451007754488
Chr2,14223553,14223653,*,0.00762588577826498,0.911788734741697,-0.239164360890554
Chr1,26692174,26692274,*,0.0076293422921221,0.911788734741697,0.147106861998559
Chr4,17662025,17662125,*,0.0076296098871802,0.911788734741697,0.0507379172161198
Chr3,20283790,20283890,*,0.00763153671585225,0.911788734741697,0.155717293976152
Chr4,29851688,29851788,*,0.00763464996921578,0.911788734741697,0.113515284466863
Chr5,24103050,24103150,*,0.00764302374978724,0.911788734741697,0.0486432623144494
Chr1,10826050,10826150,*,0.00764689873700465,0.911788734741697,-0.279186871192005
Chr3,7376889,7376989,*,0.00764827705409336,0.911788734741697,0.106925907273863
Chr5,6452339,6452439,*,0.00766152338167232,0.911788734741697,-0.166298059408472
Chr4,25814838,25814938,*,0.007663559721846,0.911788734741697,-0.116320865673297
Chr3,15604221,15604321,*,0.00766385474229734,0.911788734741697,-0.0633484183210967
Chr5,15972930,15973030,*,0.00766859416597501,0.911788734741697,0.170167403776865
Chr5,11559187,11559287,*,0.00767405748306663,0.911788734741697,-0.365668268770342
Chr3,3480987,3481087,*,0.00767454668908864,0.911788734741697,-0.313013187452622
Chr5,10389109,10389209,*,0.00767777120293772,0.911788734741697,-0.0625864194080392
Chr1,23530722,23530822,*,0.00769011300322185,0.911788734741697,-0.145156229950823
Chr1,11554663,11554763,*,0.00769091290272237,0.911788734741697,0.0689380594786515
Chr4,25102042,25102142,*,0.00769556824615117,0.911788734741697,0.370542666151375
Chr3,21448248,21448348,*,0.00769746530223162,0.911788734741697,0.103381293995978
Chr1,18088385,18088485,*,0.00769888615116433,0.911788734741697,0.423800794290269
Chr4,12824198,12824298,*,0.00770143416220803,0.911788734741697,-0.0801834677088384
Chr3,7124376,7124476,*,0.00770433998721858,0.911788734741697,-0.0913311539099412
Chr3,7518803,7518903,*,0.00771401075854358,0.911788734741697,0.103160921382442
Chr3,8139838,8139938,*,0.00771874684039421,0.911788734741697,-0.0519276320430435
Chr1,9132448,9132548,*,0.00772026269581609,0.911788734741697,-0.137069362602744
Chr1,16651883,16651983,*,0.00772399892329016,0.911788734741697,0.173561869469092
Chr5,453105,453205,*,0.00772455126889283,0.911788734741697,-0.0675978254128402
Chr4,7792694,7792794,*,0.00772834992306059,0.911788734741697,-0.0483397586790391
Chr4,20997812,20997912,*,0.00773196106603792,0.911788734741697,-0.0623282321733753
Chr5,12910043,12910143,*,0.00773240912282155,0.911788734741697,0.159114613692793
Chr1,4387498,4387598,*,0.00773285776439031,0.911788734741697,-0.15665732949284
Chr5,2246363,2246463,*,0.00773395079569927,0.911788734741697,-0.0804079786218119
Chr4,20535819,20535919,*,0.00773641030202704,0.911788734741697,0.148149806265892
Chr5,27923942,27924042,*,0.00774201050143689,0.911788734741697,0.0908932118160757
Chr2,22671509,22671609,*,0.0077624485271009,0.911788734741697,-0.286791036470779
Chr1,29384799,29384899,*,0.00777395530568231,0.911788734741697,-0.25545200870506
Chr5,18799566,18799666,*,0.00777552494318734,0.911788734741697,0.189240805566853
Chr2,13818581,13818681,*,0.00777680829664172,0.911788734741697,0.117519864216112
Chr3,9245057,9245157,*,0.00777792162472617,0.911788734741697,0.227515881108098
Chr1,17516564,17516664,*,0.00777804141975252,0.911788734741697,-0.0669776568267704
Chr5,24156856,24156956,*,0.00778261880388702,0.911788734741697,-0.206477492288702
Chr3,15669811,15669911,*,0.00779781792819712,0.911788734741697,-0.168877895659779
Chr5,6121861,6121961,*,0.0078081147899433,0.911788734741697,-0.0973836769260844
Chr2,28756612,28756712,*,0.00781172972385241,0.911788734741697,0.10966844703557
Chr5,7937437,7937537,*,0.00781408466606704,0.911788734741697,-0.226416869286068
Chr1,26800901,26801001,*,0.00781738896358232,0.911788734741697,-0.117838362152828
Chr5,5131310,5131410,*,0.00781771341881218,0.911788734741697,-0.129268497480981
Chr5,14131109,14131209,*,0.00781779370446329,0.911788734741697,-0.0986576105726247
Chr4,28159644,28159744,*,0.00783166758434504,0.911788734741697,-0.0831851323071372
Chr2,7682356,7682456,*,0.00783722663373244,0.911788734741697,-0.100018800180633
Chr4,12196529,12196629,*,0.00784548646728284,0.911788734741697,-0.071610863907163
Chr1,10931952,10932052,*,0.00784823658529858,0.911788734741697,-0.376972658971488
Chr3,3718628,3718728,*,0.00784943552391903,0.911788734741697,0.341973703755152
Chr5,7576315,7576415,*,0.00785018893514095,0.911788734741697,-0.0811369293986566
Chr3,254933,255033,*,0.00785763529853589,0.911788734741697,-0.0902911865766878
Chr2,18712035,18712135,*,0.00785922918605471,0.911788734741697,0.234702885920326
Chr3,5231786,5231886,*,0.00786066416769003,0.911788734741697,0.116855810957414
Chr3,23008580,23008680,*,0.00786490176829259,0.911788734741697,0.142221523595116
Chr5,10876612,10876712,*,0.00787194207060587,0.911788734741697,-0.235747901133964
Chr4,5145168,5145268,*,0.00787331319590341,0.911788734741697,0.113475888091911
Chr5,13064757,13064857,*,0.00787835670977242,0.911788734741697,0.14120848010533
Chr2,12041862,12041962,*,0.0078785924504184,0.911788734741697,0.132864560002122
Chr3,12762723,12762823,*,0.00788773306383891,0.911788734741697,-0.224446112465597
Chr2,26505199,26505299,*,0.0078908117988648,0.911788734741697,-0.315613284310659
Chr4,11020473,11020573,*,0.00790085929766429,0.911788734741697,-0.308078914645036
Chr5,25746299,25746399,*,0.00790726333279722,0.911788734741697,-0.0774662008284766
Chr4,5268381,5268481,*,0.00791186447338904,0.911788734741697,-0.152442858774181
Chr2,3729610,3729710,*,0.0079131484574855,0.911788734741697,-0.188489632526879
Chr5,27502401,27502501,*,0.0079173043105901,0.911788734741697,0.107537973505008
Chr3,24522066,24522166,*,0.00791739258603368,0.911788734741697,0.139471925535528
Chr3,8719298,8719398,*,0.00791741288996267,0.911788734741697,-0.228381474341512
Chr4,21384701,21384801,*,0.00792178805421942,0.911788734741697,0.162443798508005
Chr3,11021578,11021678,*,0.00792242792403425,0.911788734741697,-0.0492613095981023
Chr4,18174899,18174999,*,0.00792620945256378,0.911788734741697,0.0629700341328072
Chr4,15937544,15937644,*,0.00792952737581271,0.911788734741697,0.0545378215681518
Chr1,15644200,15644300,*,0.0079322375423013,0.911788734741697,0.0526452961328167
Chr4,28739479,28739579,*,0.00793459172971801,0.911788734741697,-0.108371526970487
Chr4,16717465,16717565,*,0.00794414500781625,0.911788734741697,0.0832432221528071
Chr4,17370627,17370727,*,0.00795362372028587,0.911788734741697,-0.185717981622396
Chr2,5062457,5062557,*,0.00796238754561281,0.911788734741697,0.0897586348720334
Chr5,14445853,14445953,*,0.0079640875174902,0.911788734741697,-0.291650804521301
Chr4,10691481,10691581,*,0.00796994218998032,0.911788734741697,0.144144033431949
Chr4,7396695,7396795,*,0.00797089354816059,0.911788734741697,0.298349006464716
Chr1,1973182,1973282,*,0.00797734052745474,0.911788734741697,0.0512787594814161
Chr1,16787120,16787220,*,0.00797937321071894,0.911788734741697,-0.175163235968133
Chr1,20142797,20142897,*,0.00797944707664819,0.911788734741697,-0.0547340329563931
Chr3,19459486,19459586,*,0.00798221865149749,0.911788734741697,0.142613516202867
Chr1,15251357,15251457,*,0.00798576383145457,0.911788734741697,0.11466492848585
Chr5,6220053,6220153,*,0.00799062649330048,0.911788734741697,-0.0736055702243112
Chr5,18960599,18960699,*,0.00799097824930336,0.911788734741697,0.0699428565141105
Chr1,10277468,10277568,*,0.00799137935032798,0.911788734741697,-0.0512108587096781
Chr2,1262500,1262600,*,0.00800047210004493,0.911788734741697,-0.0780985521645362
Chr3,23666120,23666220,*,0.00800546909991281,0.911788734741697,-0.115653532348553
Chr5,27064336,27064436,*,0.00801118537918769,0.911788734741697,0.0789997645916006
Chr2,25466334,25466434,*,0.0080119864201685,0.911788734741697,-0.296924256027299
Chr1,19595936,19596036,*,0.00802636608373917,0.911788734741697,0.0644970987931836
Chr2,12644128,12644228,*,0.0080279933477807,0.911788734741697,0.0589266856562532
Chr4,22075542,22075642,*,0.00803711482730721,0.911788734741697,0.111553936431756
Chr5,1565937,1566037,*,0.00803774715912525,0.911788734741697,-0.0877055386110396
Chr2,14529788,14529888,*,0.0080458569888289,0.911788734741697,-0.119964574795868
Chr2,19726113,19726213,*,0.00804804459015391,0.911788734741697,-0.15806408103891
Chr2,26333581,26333681,*,0.00805297258313021,0.911788734741697,0.24601112884758
Chr3,1639044,1639144,*,0.00805374058150859,0.911788734741697,-0.271849742052795
Chr1,26791523,26791623,*,0.00805609250168764,0.911788734741697,0.163694606735102
Chr5,21187962,21188062,*,0.00806211019210219,0.911788734741697,0.0602734738507985
Chr5,15710685,15710785,*,0.00806404291544726,0.911788734741697,0.145612264376176
Chr5,25158083,25158183,*,0.00806506935297294,0.911788734741697,0.244295543017181
Chr5,16254992,16255092,*,0.0080701654087169,0.911788734741697,-0.318630965395298
Chr5,29174845,29174945,*,0.00807142038819177,0.911788734741697,-0.0712099009793096
Chr4,1687106,1687206,*,0.00808606788639672,0.911788734741697,-0.0648898724925524
Chr1,6829501,6829601,*,0.00809051438721002,0.911788734741697,-0.0784213828133451
Chr3,6159636,6159736,*,0.00809371886364247,0.911788734741697,0.104201501971422
Chr2,15414177,15414277,*,0.00809406365438075,0.911788734741697,-0.374743911773935
Chr2,10629964,10630064,*,0.00810070670700158,0.911788734741697,-0.249034315044718
Chr3,25089794,25089894,*,0.0081019774330206,0.911788734741697,-0.236817171744041
Chr1,26364446,26364546,*,0.00810262218088612,0.911788734741697,-0.28119310068976
Chr1,19449234,19449334,*,0.00810317536727185,0.911788734741697,-0.206272103612292
Chr1,9985319,9985419,*,0.00810776713996521,0.911788734741697,0.0664866683513981
Chr3,27141898,27141998,*,0.0081083490477547,0.911788734741697,0.0732073776015415
Chr1,11329217,11329317,*,0.00811388595577006,0.911788734741697,0.121573361073567
Chr4,25689697,25689797,*,0.00811520932958254,0.911788734741697,-0.152987643691805
Chr1,3818763,3818863,*,0.00811685796280824,0.911788734741697,0.0655387180610805
Chr4,24869558,24869658,*,0.00812406527482427,0.911788734741697,0.192553246232091
Chr3,1634734,1634834,*,0.00812680708841917,0.911788734741697,-0.249033661268733
Chr1,22251045,22251145,*,0.00812809637998143,0.911788734741697,0.102689385303447
Chr3,3026134,3026234,*,0.00812954624145176,0.911788734741697,0.226592154828238
Chr2,21394039,21394139,*,0.00813339927413781,0.911788734741697,-0.115894344371553
Chr2,22760317,22760417,*,0.00813959962268398,0.911788734741697,-0.0619654747593837
Chr4,18999170,18999270,*,0.00814004157802542,0.911788734741697,0.139673619461081
Chr3,16763705,16763805,*,0.00814458895426071,0.911788734741697,-0.111426336699508
Chr3,14657730,14657830,*,0.00816441954212934,0.911788734741697,0.0459815932586649
Chr2,14142268,14142368,*,0.00816759064538214,0.911788734741697,0.132276942023217
Chr1,24270336,24270436,*,0.00817274469751738,0.911788734741697,-0.0600596496494528
Chr5,21004246,21004346,*,0.00817298235915137,0.911788734741697,-0.185197525309133
Chr1,9570814,9570914,*,0.00818068962836276,0.911788734741697,0.252205737875541
Chr5,17838396,17838496,*,0.00818108990688855,0.911788734741697,-0.124073886057827
Chr2,2192061,2192161,*,0.00820829632495307,0.911788734741697,-0.244634335487329
Chr1,2662146,2662246,*,0.00821366260278652,0.911788734741697,-0.109263124847638
Chr1,11907343,11907443,*,0.00821628366559117,0.911788734741697,-0.0952189223316354
Chr4,12867396,12867496,*,0.00821708724109173,0.911788734741697,-0.124352126436288
Chr3,19453884,19453984,*,0.00822098638355784,0.911788734741697,-0.0885572352163529
Chr2,23555190,23555290,*,0.00823313491904819,0.911788734741697,-0.113308109880429
Chr4,26873097,26873197,*,0.00823701301569508,0.911788734741697,-0.0815867575250365
Chr5,9146863,9146963,*,0.00823791007013212,0.911788734741697,-0.0796004811619099
Chr5,2140939,2141039,*,0.00824527273152962,0.911788734741697,-0.196197055483078
Chr4,5936981,5937081,*,0.00824933472692061,0.911788734741697,0.0489111402388803
Chr1,1256756,1256856,*,0.00825353709004259,0.911788734741697,0.07063973853162
Chr5,5992007,5992107,*,0.00825721416601601,0.911788734741697,-0.249660766107246
Chr5,8140454,8140554,*,0.00825825404536478,0.911788734741697,-0.3130328350833
Chr5,6253264,6253364,*,0.0082612679813921,0.911788734741697,-0.167265979342804
Chr4,13146672,13146772,*,0.00827425980302713,0.911788734741697,0.212923546237021
Chr3,12266916,12267016,*,0.00827736435548372,0.911788734741697,0.074432496337883
Chr5,5972775,5972875,*,0.00828093667593094,0.911788734741697,-0.138470038080406
Chr2,2402527,2402627,*,0.00828249478027557,0.911788734741697,-0.0751299894188128
Chr5,15439960,15440060,*,0.00828616274622399,0.911788734741697,0.148480757270246
Chr3,13762707,13762807,*,0.00829112200180608,0.911788734741697,-0.201756637476226
Chr2,22358226,22358326,*,0.00829251157649083,0.911788734741697,0.111041082974595
Chr2,14328293,14328393,*,0.00829297539397551,0.911788734741697,-0.261583472731729
Chr5,23450158,23450258,*,0.00829935761932033,0.911788734741697,0.0506400254303994
Chr1,10597710,10597810,*,0.00830237100144213,0.911788734741697,-0.0508445416462549
Chr3,5138788,5138888,*,0.00830768632772424,0.911788734741697,-0.0979950482527759
Chr5,2275053,2275153,*,0.00830833034404885,0.911788734741697,-0.182940348673869
Chr5,6068418,6068518,*,0.0083139168087144,0.911788734741697,-0.0803548729171196
Chr3,14620879,14620979,*,0.00832220861609609,0.911788734741697,0.292519308854937
Chr2,24967208,24967308,*,0.00832548932377396,0.911788734741697,-0.0841670714335456
Chr5,27447955,27448055,*,0.00832634841534117,0.911788734741697,-0.125060668337951
Chr4,14050732,14050832,*,0.00833164277409542,0.911788734741697,-0.0521914475375635
Chr5,20868121,20868221,*,0.00834062104757676,0.911788734741697,0.189646748889162
Chr5,10758736,10758836,*,0.00834185296102233,0.911788734741697,-0.30372067534298
Chr2,29070238,29070338,*,0.00834481438981659,0.911788734741697,0.178351480035756
Chr2,8259483,8259583,*,0.00834928909602616,0.911788734741697,-0.0487334600520623
Chr3,20252607,20252707,*,0.00834944346392636,0.911788734741697,-0.122619949687305
Chr5,27702059,27702159,*,0.00835127145592845,0.911788734741697,0.22208763341203
Chr2,5823933,5824033,*,0.00835368628021365,0.911788734741697,-0.0561473127859492
Chr2,5180366,5180466,*,0.00835701335539249,0.911788734741697,-0.109551856287378
Chr5,19877604,19877704,*,0.00835969230882563,0.911788734741697,0.0605950730077406
Chr1,6685451,6685551,*,0.00836048911898236,0.911788734741697,0.108715738616689
Chr4,2410722,2410822,*,0.00836051752662026,0.911788734741697,-0.12232534253804
Chr3,9295447,9295547,*,0.00836071706703621,0.911788734741697,-0.14133158152428
Chr1,10159556,10159656,*,0.00836184336090402,0.911788734741697,-0.0831099802123265
Chr2,15510898,15510998,*,0.00837170112581788,0.911788734741697,0.0559555024138858
Chr1,21140771,21140871,*,0.00837185118994551,0.911788734741697,0.0645860506718415
Chr4,11462785,11462885,*,0.00837575933777996,0.911788734741697,0.144070027023055
Chr3,4509413,4509513,*,0.00839070381828368,0.911788734741697,-0.145783253459234
Chr4,21754723,21754823,*,0.00839957777799835,0.911788734741697,0.0910847844580775
Chr2,12519691,12519791,*,0.00840028429923872,0.911788734741697,-0.0572395107172434
Chr2,18982142,18982242,*,0.00840372775145551,0.911788734741697,0.0869584276589803
Chr2,24166046,24166146,*,0.00840385721077736,0.911788734741697,0.0866478754558745
Chr4,7265314,7265414,*,0.00840650663085432,0.911788734741697,-0.215467808871004
Chr3,19808540,19808640,*,0.00841240547014008,0.911788734741697,-0.134449536335933
Chr2,2986300,2986400,*,0.00841285605027602,0.911788734741697,-0.341618801565054
Chr1,26028463,26028563,*,0.00841917028189805,0.911788734741697,0.0630539180898054
Chr1,10679422,10679522,*,0.00843067638355889,0.911788734741697,-0.112167514950844
Chr1,13076229,13076329,*,0.00843111614207852,0.911788734741697,-0.344682354792508
Chr1,28108511,28108611,*,0.00843296571360928,0.911788734741697,0.236358865246808
Chr4,10804953,10805053,*,0.00843407145147201,0.911788734741697,0.0754973868390772
Chr4,24441866,24441966,*,0.00843506932049601,0.911788734741697,0.186591186245957
Chr4,25336587,25336687,*,0.00843625656408248,0.911788734741697,-0.079114276053087
Chr1,17993054,17993154,*,0.0084373070520804,0.911788734741697,-0.0574780197290326
Chr3,19378720,19378820,*,0.00844447235489522,0.911788734741697,0.393141993184867
Chr4,15851878,15851978,*,0.00844714741911463,0.911788734741697,0.165233682887939
Chr5,18062720,18062820,*,0.00845754361359639,0.911788734741697,0.11364749973563
Chr4,16226453,16226553,*,0.00845801246931407,0.911788734741697,0.0909772083193415
Chr1,12428038,12428138,*,0.008458416902294,0.911788734741697,-0.235557794121912
Chr4,27389660,27389760,*,0.0084607544840845,0.911788734741697,-0.0699809816374224
Chr4,15851308,15851408,*,0.00846201337915358,0.911788734741697,-0.283108420743998
Chr5,11320624,11320724,*,0.00846494744635353,0.911788734741697,0.0818604452206917
Chr4,19041358,19041458,*,0.00847206725922777,0.911788734741697,0.170225513309512
Chr2,24131871,24131971,*,0.00847611689333159,0.911788734741697,-0.181130937949794
Chr4,11537563,11537663,*,0.00847928788803324,0.911788734741697,0.164244234043388
Chr4,23719920,23720020,*,0.00848017823265835,0.911788734741697,-0.0800247772569392
Chr3,2487438,2487538,*,0.00848088903562512,0.911788734741697,0.112250873267253
Chr1,7756405,7756505,*,0.00848687916709042,0.911788734741697,0.0973934394620387
Chr4,22891388,22891488,*,0.00848714482547881,0.911788734741697,-0.0779265125905163
Chr5,12785458,12785558,*,0.00849021603436147,0.911788734741697,0.0758388326503787
Chr2,20825261,20825361,*,0.00849454329092373,0.911788734741697,0.148545899617064
Chr1,28391056,28391156,*,0.0085035008073063,0.911788734741697,-0.504773765523154
Chr2,29403671,29403771,*,0.00850878697034197,0.911788734741697,-0.068391778331028
Chr5,14966004,14966104,*,0.00850914680714861,0.911788734741697,0.126557072267084
Chr1,20629211,20629311,*,0.0085093079852536,0.911788734741697,-0.0863239952683982
Chr3,23361605,23361705,*,0.00852998589949864,0.911788734741697,-0.19196096926243
Chr2,22322675,22322775,*,0.00853195935018749,0.911788734741697,-0.215668585749345
Chr1,502877,502977,*,0.00854646468912615,0.911788734741697,0.0907603205557378
Chr5,28392226,28392326,*,0.00854706755304202,0.911788734741697,0.183481325372082
Chr1,25646976,25647076,*,0.0085473167812968,0.911788734741697,-0.224653363054171
Chr4,8922714,8922814,*,0.00854795991591991,0.911788734741697,0.0702990530898885
Chr2,19975721,19975821,*,0.00855656851011895,0.911788734741697,0.201879049681665
Chr5,7569574,7569674,*,0.00855991834370117,0.911788734741697,-0.0761866080261134
Chr2,3809301,3809401,*,0.00856180725293804,0.911788734741697,0.0802727062130733
Chr3,10799945,10800045,*,0.00856816385640768,0.911788734741697,0.585301732532354
Chr1,29476244,29476344,*,0.00857117388248052,0.911788734741697,0.204971399642821
Chr3,9580389,9580489,*,0.0085712832456484,0.911788734741697,-0.309487166731546
Chr1,12156745,12156845,*,0.0085780971606386,0.911788734741697,0.117462344676125
Chr4,12928516,12928616,*,0.00858327101319665,0.911788734741697,-0.255311516138022
Chr3,10588001,10588101,*,0.00858360507959651,0.911788734741697,-0.135862907084609
Chr3,7444092,7444192,*,0.00858643285818948,0.911788734741697,0.113278275620297
Chr5,26733385,26733485,*,0.00858956182191956,0.911788734741697,-0.0445067070849173
Chr5,1669035,1669135,*,0.00859213187402001,0.911788734741697,-0.163437887677236
Chr2,1534623,1534723,*,0.00859367743923713,0.911788734741697,0.431722110842547
Chr3,4586006,4586106,*,0.00859586680733083,0.911788734741697,-0.274420373984256
Chr2,28057173,28057273,*,0.00859759527330659,0.911788734741697,0.181037589978028
Chr1,24255249,24255349,*,0.00859801133673962,0.911788734741697,0.0967981301217898
Chr5,29050351,29050451,*,0.00860069037914108,0.911788734741697,0.0863784657388072
Chr2,14321979,14322079,*,0.00860609036339142,0.911788734741697,0.127241336849744
Chr1,22588668,22588768,*,0.00860779255142692,0.911788734741697,-0.113362365114772
Chr3,14339603,14339703,*,0.00861205505708771,0.911788734741697,-0.178913844593163
Chr2,22859672,22859772,*,0.00861323643908929,0.911788734741697,-0.169330871092721
Chr5,18321320,18321420,*,0.0086244942435566,0.911788734741697,-0.2775032639045
Chr2,12841353,12841453,*,0.00862832837726113,0.911788734741697,-0.407587406591883
Chr2,27584842,27584942,*,0.00863143584703974,0.911788734741697,0.113552905587066
Chr1,29261761,29261861,*,0.00863157293224127,0.911788734741697,0.257907709829577
Chr4,29687585,29687685,*,0.00863388275590024,0.911788734741697,-0.079687111633145
Chr1,18398681,18398781,*,0.00863474485092116,0.911788734741697,-0.170008137661909
Chr3,16168312,16168412,*,0.00864285256442385,0.911788734741697,0.162607595697988
Chr2,8038575,8038675,*,0.00864421873117248,0.911788734741697,-0.125678395760398
Chr4,18364558,18364658,*,0.00865658937485467,0.911788734741697,0.0522690344151707
Chr2,2879746,2879846,*,0.00866366422576741,0.911788734741697,0.0587791862008152
Chr5,8259581,8259681,*,0.00866706393803595,0.911788734741697,0.0986158575312109
Chr3,27358799,27358899,*,0.00866921917392053,0.911788734741697,-0.0714665141427754
Chr5,28913888,28913988,*,0.00866925973941367,0.911788734741697,-0.0655890042196908
Chr1,10834160,10834260,*,0.00867152933321727,0.911788734741697,-0.138430326726327
Chr5,25652708,25652808,*,0.00867478833358197,0.911788734741697,-0.147117859635535
Chr1,13298612,13298712,*,0.00868368958959462,0.911788734741697,-0.298929395479319
Chr5,14364899,14364999,*,0.0087003518618423,0.911788734741697,0.05001583661878
Chr1,15417312,15417412,*,0.00870238381983449,0.911788734741697,0.215449898081372
Chr4,29212604,29212704,*,0.00870648927248983,0.911788734741697,0.287074230408559
Chr3,17653200,17653300,*,0.00871005143421641,0.911788734741697,-0.116521017749647
Chr3,22923917,22924017,*,0.00871361547758937,0.911788734741697,0.155910022791146
Chr4,7455149,7455249,*,0.00872204155508985,0.911788734741697,-0.322050866948078
Chr5,23773552,23773652,*,0.00873148746197808,0.911788734741697,0.0967107036439663
Chr1,21816234,21816334,*,0.008736645424799,0.911788734741697,-0.290210365841025
Chr1,15686920,15687020,*,0.00873948918696694,0.911788734741697,-0.177700784535963
Chr4,21204724,21204824,*,0.00874250809673063,0.911788734741697,-0.137572589915597
Chr3,9455832,9455932,*,0.00874261573070821,0.911788734741697,0.162691983552529
Chr2,9911493,9911593,*,0.0087442226340782,0.911788734741697,-0.0667904294907623
Chr5,13006113,13006213,*,0.00875123711434135,0.911788734741697,-0.0662005957925599
Chr4,13407240,13407340,*,0.00875313048920216,0.911788734741697,-0.155064564176215
Chr3,8686662,8686762,*,0.00875417059314173,0.911788734741697,-0.049734807470922
Chr2,10964118,10964218,*,0.00875804308710494,0.911788734741697,-0.173049402221796
Chr4,2561049,2561149,*,0.00876252472430089,0.911788734741697,0.0563584489798417
Chr3,1272960,1273060,*,0.00876281834341721,0.911788734741697,0.0658290084300313
Chr3,24313533,24313633,*,0.00877016499742113,0.911788734741697,0.12237056506718
Chr1,9853663,9853763,*,0.00877593787797335,0.911788734741697,0.194729119780336
Chr5,12170270,12170370,*,0.00877625823431702,0.911788734741697,-0.330785922891852
Chr1,11979299,11979399,*,0.00878189580414761,0.911788734741697,-0.279753782515176
Chr1,9230457,9230557,*,0.00878252560661213,0.911788734741697,0.263305142435994
Chr4,23662255,23662355,*,0.00879063866917056,0.911788734741697,0.12720623919971
Chr1,25338333,25338433,*,0.00879176147665094,0.911788734741697,-0.275549806476984
Chr1,3854844,3854944,*,0.00879260118508153,0.911788734741697,0.0662752325937188
Chr2,26765483,26765583,*,0.00879331264949853,0.911788734741697,-0.0919351710297571
Chr1,7652686,7652786,*,0.00879444299812942,0.911788734741697,0.0741395671368192
Chr3,7607939,7608039,*,0.00880334080539541,0.911788734741697,0.207894757782295
Chr3,2316031,2316131,*,0.00880593018659113,0.911788734741697,-0.114670273172782
Chr5,12122201,12122301,*,0.00880654745752885,0.911788734741697,0.091447187886218
Chr1,20164534,20164634,*,0.00881098273880209,0.911788734741697,-0.102800645305076
Chr4,9489569,9489669,*,0.00881812283748347,0.911788734741697,0.231858801882727
Chr2,28103555,28103655,*,0.00881899845849225,0.911788734741697,0.171024968135837
Chr5,12194798,12194898,*,0.008820409043087,0.911788734741697,-0.073925135675278
Chr5,27518331,27518431,*,0.00882119242871772,0.911788734741697,-0.210055817463908
Chr2,26007672,26007772,*,0.00882355990931735,0.911788734741697,-0.045538852417474
